Station_ID,Date_Time,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1
PC064,01/28/2023 03:20 UTC,17.3,92.2,3.8,216.8,9.94
PC064,01/28/2023 03:30 UTC,17.5,91.8,7.78,225.9,11.8
PC064,01/28/2023 03:40 UTC,17.3,91.7,5.33,215.9,10.93
PC064,01/28/2023 03:50 UTC,17.21,91.6,4.6,234.6,8.69
PC064,01/28/2023 04:00 UTC,17.07,91.6,5.09,211.4,12.05
PC064,01/28/2023 04:10 UTC,16.94,91.9,5.31,215.5,13.41
PC064,01/28/2023 04:20 UTC,16.84,92.1,4.6,238.2,10.93
PC064,01/28/2023 04:30 UTC,16.95,91.5,3.2,261.3,5.47
PC064,01/28/2023 04:40 UTC,16.82,91.5,3.82,227.7,7.46
PC064,01/28/2023 04:50 UTC,16.83,91.6,4.08,216.1,8.94
PC064,01/28/2023 05:00 UTC,16.82,91.6,4.66,203.8,10.68
PC064,01/28/2023 05:10 UTC,16.82,91.9,4.88,214.8,10.81
PC064,01/28/2023 05:20 UTC,16.82,92.1,4.34,210.4,12.18
PC064,01/28/2023 05:30 UTC,16.84,91.5,5.73,202.8,8.69
PC064,01/28/2023 05:40 UTC,16.71,91.5,4.48,219.0,9.19
PC064,01/28/2023 05:50 UTC,16.7,91.5,4.23,216.7,7.95
PC064,01/28/2023 06:00 UTC,16.7,91.6,4.2,214.7,11.92
PC064,01/28/2023 06:10 UTC,16.59,91.8,3.57,204.6,13.54
PC064,01/28/2023 06:20 UTC,16.47,91.9,2.89,210.6,9.07
PC064,01/28/2023 06:30 UTC,16.49,91.3,2.7,259.5,3.35
PC064,01/28/2023 06:40 UTC,16.35,91.3,3.33,207.1,7.57
PC064,01/28/2023 06:50 UTC,16.3,91.4,4.08,198.4,7.95
PC064,01/28/2023 07:00 UTC,16.26,91.4,3.89,220.8,10.81
PC064,01/28/2023 07:10 UTC,16.23,91.7,4.46,229.4,8.21
PC064,01/28/2023 07:20 UTC,16.23,91.9,4.43,215.1,10.31
PC064,01/28/2023 07:30 UTC,16.25,91.3,3.88,230.4,5.83
PC064,01/28/2023 07:40 UTC,16.13,91.3,2.75,239.0,5.21
PC064,01/28/2023 07:50 UTC,16.12,91.3,4.25,243.5,8.69
PC064,01/28/2023 08:00 UTC,16.11,91.3,4.6,224.9,9.69
PC064,01/28/2023 08:10 UTC,16.12,91.7,3.73,204.4,10.68
PC064,01/28/2023 08:20 UTC,16.16,91.9,4.8,194.9,11.8
PC064,01/28/2023 08:30 UTC,16.13,91.2,4.76,210.3,6.71
PC064,01/28/2023 08:40 UTC,16.12,91.3,4.71,174.0,12.05
PC064,01/28/2023 08:50 UTC,16.05,91.2,4.57,183.9,11.18
PC064,01/28/2023 09:00 UTC,16.0,91.3,5.82,201.9,11.67
PC064,01/28/2023 09:10 UTC,16.0,91.6,4.2,199.1,10.93
PC064,01/28/2023 09:20 UTC,16.0,91.8,5.63,203.8,13.54
PC064,01/28/2023 09:30 UTC,15.9,91.1,0.7,248.5,3.11
PC064,01/28/2023 09:40 UTC,15.89,91.3,4.45,205.1,10.31
PC064,01/28/2023 09:50 UTC,16.0,91.2,3.79,184.5,8.69
PC064,01/28/2023 10:00 UTC,15.86,91.2,4.55,189.2,11.43
PC064,01/28/2023 10:10 UTC,15.76,91.5,4.96,193.5,12.92
PC064,01/28/2023 10:20 UTC,15.67,91.7,6.1,199.4,15.9
PC064,01/28/2023 10:30 UTC,15.66,91.1,6.49,212.3,9.31
PC064,01/28/2023 10:40 UTC,15.65,91.2,5.12,190.8,9.44
PC064,01/28/2023 10:50 UTC,15.65,91.2,4.86,190.4,12.05
PC064,01/28/2023 11:00 UTC,15.65,91.2,5.73,200.9,12.05
PC064,01/28/2023 11:10 UTC,15.61,91.5,5.88,195.3,15.14
PC064,01/28/2023 11:20 UTC,15.49,91.6,6.12,201.2,13.91
PC064,01/28/2023 11:30 UTC,15.31,90.9,5.71,195.8,14.03
PC064,01/28/2023 11:40 UTC,15.06,90.9,5.57,217.9,12.67
PC064,01/28/2023 11:50 UTC,14.94,90.9,6.26,214.0,15.03
PC064,01/28/2023 12:00 UTC,14.83,90.9,5.56,216.6,12.42
PC064,01/28/2023 12:10 UTC,14.82,91.2,5.81,212.0,14.03
PC064,01/28/2023 12:20 UTC,14.74,91.3,6.06,221.6,15.28
PC064,01/28/2023 12:30 UTC,14.6,90.7,6.06,189.6,9.19
PC064,01/28/2023 12:40 UTC,14.49,90.7,6.01,209.4,11.67
PC064,01/28/2023 12:50 UTC,14.33,90.6,5.66,219.8,13.91
PC064,01/28/2023 13:00 UTC,13.98,90.4,5.35,219.0,12.05
PC064,01/28/2023 13:10 UTC,13.76,90.7,4.97,229.4,16.02
PC064,01/28/2023 13:20 UTC,13.61,90.8,4.15,203.9,10.31
PC064,01/28/2023 13:30 UTC,13.43,90.2,9.37,193.8,14.41
PC064,01/28/2023 13:40 UTC,13.3,90.2,3.87,213.2,7.2
PC064,01/28/2023 13:50 UTC,13.29,90.3,4.14,213.9,8.57
PC064,01/28/2023 14:00 UTC,13.29,90.3,4.9,206.6,9.31
PC064,01/28/2023 14:10 UTC,13.22,90.6,4.65,214.2,11.43
PC064,01/28/2023 14:20 UTC,13.18,90.7,4.44,215.8,10.06
PC064,01/28/2023 14:30 UTC,13.19,90.1,3.05,289.1,4.85
PC064,01/28/2023 14:40 UTC,13.18,90.2,3.19,214.8,7.82
PC064,01/28/2023 14:50 UTC,13.18,90.2,3.83,226.5,10.81
PC064,01/28/2023 15:00 UTC,13.17,90.3,3.93,222.1,10.31
PC064,01/28/2023 15:10 UTC,13.18,90.6,4.1,225.6,11.92
PC064,01/28/2023 15:20 UTC,13.18,90.7,3.48,243.3,9.56
PC064,01/28/2023 15:30 UTC,13.31,90.3,3.45,242.8,5.59
PC064,01/28/2023 15:40 UTC,13.53,90.4,2.3,232.5,5.09
PC064,01/28/2023 15:50 UTC,13.65,90.4,5.0,213.5,13.91
PC064,01/28/2023 16:00 UTC,13.76,90.5,3.81,213.0,11.05
PC064,01/28/2023 16:10 UTC,13.74,90.7,4.8,207.3,12.3
PC064,01/28/2023 16:20 UTC,13.63,90.8,5.23,204.8,16.52
PC064,01/28/2023 16:30 UTC,13.65,90.3,4.23,195.3,6.09
PC064,01/28/2023 16:40 UTC,13.53,90.3,5.76,213.2,14.77
PC064,01/28/2023 16:50 UTC,13.41,90.2,6.26,208.9,12.92
PC064,01/28/2023 17:00 UTC,13.59,90.5,4.43,229.1,9.31
PC064,01/28/2023 17:10 UTC,13.75,90.8,4.53,208.0,12.05
PC064,01/28/2023 17:20 UTC,13.98,91.0,4.74,205.7,11.8
PC064,01/28/2023 17:30 UTC,13.9,90.3,5.85,215.1,11.05
PC064,01/28/2023 17:40 UTC,13.89,90.4,7.03,213.5,13.41
PC064,01/28/2023 17:50 UTC,13.88,90.5,5.23,207.8,12.3
PC064,01/28/2023 18:00 UTC,14.0,90.5,4.81,190.6,12.67
PC064,01/28/2023 18:10 UTC,14.09,90.9,4.71,207.1,10.18
PC064,01/28/2023 18:20 UTC,13.97,90.9,5.47,213.6,13.54
PC064,01/28/2023 18:30 UTC,13.31,89.8,6.35,217.2,8.69
PC064,01/28/2023 18:40 UTC,13.3,90.4,3.8,245.2,6.71
PC064,01/28/2023 18:50 UTC,12.94,89.9,4.06,257.8,10.57
PC064,01/28/2023 19:00 UTC,13.17,90.3,4.72,212.0,9.8
PC064,01/28/2023 19:10 UTC,13.32,90.6,5.13,212.3,12.42
PC064,01/28/2023 19:20 UTC,13.47,90.9,3.87,230.4,10.93
PC064,01/28/2023 19:30 UTC,13.61,90.3,6.03,203.1,9.44
PC064,01/28/2023 19:40 UTC,13.93,90.6,4.95,208.8,14.16
PC064,01/28/2023 19:50 UTC,13.88,90.4,5.16,201.4,11.18
PC064,01/28/2023 20:00 UTC,14.1,90.6,5.0,195.8,13.04
PC064,01/28/2023 20:10 UTC,14.44,90.9,4.6,203.5,14.16
PC064,01/28/2023 20:20 UTC,14.55,91.1,4.27,212.7,11.43
PC064,01/28/2023 20:30 UTC,14.31,90.3,3.66,202.3,7.33
PC064,01/28/2023 20:40 UTC,14.14,90.5,7.88,189.4,15.65
PC064,01/28/2023 20:50 UTC,14.46,90.7,5.26,204.3,12.42
PC064,01/28/2023 21:00 UTC,14.14,90.5,3.66,206.1,12.67
PC064,01/28/2023 21:10 UTC,14.51,91.1,3.29,239.4,7.33
PC064,01/28/2023 21:20 UTC,14.75,91.2,3.15,194.5,8.82
PC064,01/28/2023 21:30 UTC,14.84,90.5,3.75,209.1,5.09
PC064,01/28/2023 21:40 UTC,14.53,90.5,4.65,208.5,9.07
PC064,01/28/2023 21:50 UTC,14.07,90.1,3.23,165.1,8.32
PC064,01/28/2023 22:00 UTC,13.97,90.5,3.97,182.4,13.79
PC064,01/28/2023 22:10 UTC,14.28,91.1,4.32,183.0,11.55
PC064,01/28/2023 22:20 UTC,14.52,91.2,3.04,185.0,7.2
PC064,01/28/2023 22:30 UTC,14.49,90.4,5.19,170.5,7.08
PC064,01/28/2023 22:40 UTC,14.13,90.4,4.29,169.2,11.55
PC064,01/28/2023 22:50 UTC,14.0,90.3,4.51,190.1,8.21
PC064,01/28/2023 23:00 UTC,13.95,90.4,5.06,189.6,11.18
PC064,01/28/2023 23:10 UTC,13.95,90.6,5.18,198.8,13.16
PC064,01/28/2023 23:20 UTC,13.87,90.8,4.87,185.6,13.79
PC064,01/28/2023 23:30 UTC,13.55,90.0,4.25,193.4,7.46
PC064,01/28/2023 23:40 UTC,13.41,90.1,4.91,210.2,8.45
PC064,01/28/2023 23:50 UTC,13.32,89.9,3.1,194.7,9.69
PC064,01/29/2023 00:00 UTC,13.18,90.1,4.29,199.4,9.44
PC064,01/29/2023 00:10 UTC,13.12,90.2,3.8,183.1,7.33
PC064,01/29/2023 00:20 UTC,12.93,90.3,3.44,172.9,9.44
PC064,01/29/2023 00:30 UTC,12.41,89.5,1.88,208.3,6.71
PC064,01/29/2023 00:40 UTC,12.0,89.3,3.87,182.4,7.08
PC064,01/29/2023 00:50 UTC,11.66,89.2,0.93,156.3,2.85
PC064,01/29/2023 01:00 UTC,11.88,89.5,1.28,121.7,3.35
PC064,01/29/2023 01:10 UTC,12.09,90.0,2.09,197.3,6.09
PC064,01/29/2023 01:20 UTC,12.12,90.1,1.92,231.3,4.72
PC064,01/29/2023 01:30 UTC,12.09,89.5,0.28,313.9,1.37
PC064,01/29/2023 01:40 UTC,12.01,89.5,0.76,102.0,2.1
PC064,01/29/2023 01:50 UTC,12.05,89.5,1.92,85.8,3.85
PC064,01/29/2023 02:00 UTC,12.01,89.7,0.0,,0.0
PC064,01/29/2023 02:10 UTC,11.89,89.7,0.0,,0.0
PC064,01/29/2023 02:20 UTC,11.74,89.8,0.0,,0.0
PC064,01/29/2023 02:30 UTC,11.54,89.3,0.01,17.14,0.49
PC064,01/29/2023 02:40 UTC,11.41,89.2,0.0,,0.0
PC064,01/29/2023 02:50 UTC,11.43,89.4,0.0,,0.0
PC064,01/29/2023 03:00 UTC,11.53,89.4,0.0,,0.0
PC064,01/29/2023 03:10 UTC,11.53,89.8,0.18,273.0,1.86
PC064,01/29/2023 03:20 UTC,11.56,89.9,0.17,274.1,2.23
PC064,01/29/2023 03:30 UTC,11.78,89.6,0.0,,0.0
PC064,01/29/2023 03:40 UTC,11.53,89.4,2.1,192.7,5.09
PC064,01/29/2023 03:50 UTC,11.35,89.2,0.79,263.4,3.35
PC064,01/29/2023 04:00 UTC,11.23,89.3,1.11,113.6,3.35
PC064,01/29/2023 04:10 UTC,11.23,89.6,0.64,173.8,3.85
PC064,01/29/2023 04:20 UTC,11.29,89.9,0.51,187.5,3.35
PC064,01/29/2023 04:30 UTC,11.19,89.1,1.96,262.0,3.23
PC064,01/29/2023 04:40 UTC,11.3,89.4,0.94,43.3,3.11
PC064,01/29/2023 04:50 UTC,11.64,89.4,0.78,287.4,2.98
PC064,01/29/2023 05:00 UTC,11.78,89.7,0.57,109.0,1.99
PC064,01/29/2023 05:10 UTC,11.7,89.7,0.06,272.7,0.99
PC064,01/29/2023 05:20 UTC,11.53,89.9,0.49,184.6,2.23
PC064,01/29/2023 05:30 UTC,12.13,89.6,0.0,,0.0
PC064,01/29/2023 05:40 UTC,12.22,89.7,2.21,95.5,3.85
PC064,01/29/2023 05:50 UTC,12.35,89.3,1.9,123.7,4.59
PC064,01/29/2023 06:00 UTC,12.44,89.4,0.83,134.8,6.21
PC064,01/29/2023 06:10 UTC,12.23,89.7,1.02,134.0,4.59
PC064,01/29/2023 06:20 UTC,12.02,89.8,0.71,199.0,5.59
PC064,01/29/2023 06:30 UTC,11.85,89.3,0.0,,0.0
PC064,01/29/2023 06:40 UTC,12.43,89.6,0.15,94.9,1.12
PC064,01/29/2023 06:50 UTC,12.29,89.3,1.42,265.8,4.59
PC064,01/29/2023 07:00 UTC,12.12,89.4,2.39,98.6,4.59
PC064,01/29/2023 07:10 UTC,12.16,89.5,0.29,169.7,2.49
PC064,01/29/2023 07:20 UTC,11.86,89.8,1.08,189.8,4.1
PC064,01/29/2023 07:30 UTC,12.36,89.7,0.0,,0.0
PC064,01/29/2023 07:40 UTC,12.82,89.9,3.2,195.5,6.95
PC064,01/29/2023 07:50 UTC,13.2,89.9,4.2,203.9,10.06
PC064,01/29/2023 08:00 UTC,13.7,90.3,5.24,197.8,12.05
PC064,01/29/2023 08:10 UTC,14.51,90.4,7.71,189.0,19.25
PC064,01/29/2023 08:20 UTC,14.58,90.2,6.39,161.3,14.77
PC064,01/29/2023 08:30 UTC,14.72,88.9,4.91,144.7,6.71
PC064,01/29/2023 08:40 UTC,14.71,87.9,10.35,109.8,19.75
PC064,01/29/2023 08:50 UTC,14.7,87.2,3.97,136.9,8.57
PC064,01/29/2023 09:00 UTC,14.59,87.6,4.75,158.4,12.05
PC064,01/29/2023 09:10 UTC,14.66,87.6,5.58,147.6,13.66
PC064,01/29/2023 09:20 UTC,14.76,88.0,5.65,153.9,13.66
PC064,01/29/2023 09:30 UTC,14.95,88.6,8.48,187.5,12.67
PC064,01/29/2023 09:40 UTC,14.95,87.5,4.82,133.8,9.69
PC064,01/29/2023 09:50 UTC,14.92,89.3,2.66,198.9,6.21
PC064,01/29/2023 10:00 UTC,14.94,88.1,6.04,188.5,13.79
PC064,01/29/2023 10:10 UTC,14.82,89.7,3.48,177.5,10.18
PC064,01/29/2023 10:20 UTC,14.85,90.0,3.0,160.9,7.08
PC064,01/29/2023 10:30 UTC,14.95,89.6,4.19,190.2,6.21
PC064,01/29/2023 10:40 UTC,15.06,88.8,1.3,189.1,3.6
PC064,01/29/2023 10:50 UTC,14.94,88.9,5.12,145.1,11.92
PC064,01/29/2023 11:00 UTC,14.93,87.9,1.61,180.2,5.59
PC064,01/29/2023 11:10 UTC,14.91,87.3,4.2,147.7,13.91
PC064,01/29/2023 11:20 UTC,14.82,88.5,4.1,159.2,8.82
PC064,01/29/2023 11:30 UTC,14.86,88.2,1.77,269.0,3.23
PC064,01/29/2023 11:40 UTC,14.82,89.4,1.47,199.8,5.09
PC064,01/29/2023 11:50 UTC,14.82,89.5,2.35,162.3,6.46
PC064,01/29/2023 12:00 UTC,14.82,90.0,2.17,231.8,8.82
PC064,01/29/2023 12:10 UTC,14.82,90.6,1.19,231.3,6.33
PC064,01/29/2023 12:20 UTC,14.82,91.0,1.76,236.2,6.58
PC064,01/29/2023 12:30 UTC,14.83,90.5,0.29,257.3,0.87
PC064,01/29/2023 12:40 UTC,14.82,90.5,1.28,180.5,2.98
PC064,01/29/2023 12:50 UTC,14.82,90.5,0.45,246.3,3.48
PC064,01/29/2023 13:00 UTC,14.82,90.4,0.78,236.9,3.85
PC064,01/29/2023 13:10 UTC,14.82,90.7,1.3,211.2,4.48
PC064,01/29/2023 13:20 UTC,14.82,91.0,0.3,267.0,1.99
PC064,01/29/2023 13:30 UTC,14.84,90.5,4.13,246.4,5.83
PC064,01/29/2023 13:40 UTC,14.9,90.2,0.49,230.1,1.37
PC064,01/29/2023 13:50 UTC,14.94,90.6,0.28,229.9,1.86
PC064,01/29/2023 14:00 UTC,14.94,90.7,1.9,231.6,4.72
PC064,01/29/2023 14:10 UTC,14.94,91.1,1.07,206.5,5.83
PC064,01/29/2023 14:20 UTC,14.94,91.3,0.64,152.6,2.49
PC064,01/29/2023 14:30 UTC,14.95,90.8,0.67,165.1,0.99
PC064,01/29/2023 14:40 UTC,14.95,90.9,0.62,182.6,2.73
PC064,01/29/2023 14:50 UTC,14.94,90.8,0.61,91.4,5.34
PC064,01/29/2023 15:00 UTC,14.94,90.8,1.89,207.4,6.46
PC064,01/29/2023 15:10 UTC,14.94,90.8,1.13,217.2,4.97
PC064,01/29/2023 15:20 UTC,14.91,91.0,0.9,202.6,4.48
PC064,01/29/2023 15:30 UTC,15.09,90.7,0.11,261.6,1.12
PC064,01/29/2023 15:40 UTC,15.18,90.7,1.17,231.0,3.48
PC064,01/29/2023 15:50 UTC,15.32,90.7,1.13,228.3,3.35
PC064,01/29/2023 16:00 UTC,15.53,91.0,0.4,205.5,2.85
PC064,01/29/2023 16:10 UTC,15.78,91.4,0.23,224.5,1.61
PC064,01/29/2023 16:20 UTC,16.15,91.5,0.87,197.4,2.98
PC064,01/29/2023 16:30 UTC,16.48,90.7,0.0,,0.0
PC064,01/29/2023 16:40 UTC,16.59,90.6,0.74,226.1,2.23
PC064,01/29/2023 16:50 UTC,16.82,90.6,0.99,189.5,3.23
PC064,01/29/2023 17:00 UTC,17.35,91.1,0.25,188.2,1.74
PC064,01/29/2023 17:10 UTC,17.45,91.1,0.37,198.5,3.11
PC064,01/29/2023 17:20 UTC,17.71,91.3,0.68,226.3,3.6
PC064,01/29/2023 17:30 UTC,17.54,90.2,0.0,,0.0
PC064,01/29/2023 17:40 UTC,18.39,91.3,0.71,192.5,1.74
PC064,01/29/2023 17:50 UTC,18.76,90.6,0.57,228.8,3.23
PC064,01/29/2023 18:00 UTC,17.74,89.2,1.77,129.6,4.72
PC064,01/29/2023 18:10 UTC,18.12,90.9,1.44,204.7,4.59
PC064,01/29/2023 18:20 UTC,18.15,90.4,1.46,166.3,4.22
PC064,01/29/2023 18:30 UTC,17.53,90.8,2.85,179.1,4.35
PC064,01/29/2023 18:40 UTC,17.41,90.5,3.59,176.4,5.96
PC064,01/29/2023 18:50 UTC,18.04,90.2,1.9,210.0,5.83
PC064,01/29/2023 19:00 UTC,18.25,90.5,1.35,261.3,3.6
PC064,01/29/2023 19:10 UTC,18.4,90.7,1.97,241.0,5.09
PC064,01/29/2023 19:20 UTC,18.92,91.5,0.9,236.9,4.35
PC064,01/29/2023 19:30 UTC,19.55,90.0,3.23,192.2,4.59
PC064,01/29/2023 19:40 UTC,19.16,89.5,2.08,226.0,6.71
PC064,01/29/2023 19:50 UTC,18.55,89.2,1.91,229.9,5.96
PC064,01/29/2023 20:00 UTC,18.14,89.7,2.61,245.9,6.33
PC064,01/29/2023 20:10 UTC,17.68,89.8,2.88,242.3,6.58
PC064,01/29/2023 20:20 UTC,18.0,90.9,1.64,251.6,5.09
PC064,01/29/2023 20:30 UTC,18.12,89.8,2.29,237.8,4.72
PC064,01/29/2023 20:40 UTC,18.35,89.3,2.07,238.5,4.59
PC064,01/29/2023 20:50 UTC,18.31,89.7,1.45,240.9,3.73
PC064,01/29/2023 21:00 UTC,18.2,89.3,2.3,220.3,6.21
PC064,01/29/2023 21:10 UTC,17.96,89.7,1.93,227.0,4.72
PC064,01/29/2023 21:20 UTC,18.31,90.0,1.89,208.6,5.83
PC064,01/29/2023 21:30 UTC,18.95,89.2,0.03,193.4,0.37
PC064,01/29/2023 21:40 UTC,16.41,88.1,2.01,184.1,4.59
PC064,01/29/2023 21:50 UTC,16.93,89.6,1.36,196.9,3.6
PC064,01/29/2023 22:00 UTC,17.58,89.5,2.66,185.7,5.96
PC064,01/29/2023 22:10 UTC,16.9,89.6,1.32,203.2,4.48
PC064,01/29/2023 22:20 UTC,16.65,89.8,1.17,210.9,3.23
PC064,01/29/2023 22:30 UTC,15.58,88.6,1.69,223.4,2.98
PC064,01/29/2023 22:40 UTC,14.76,88.7,0.75,212.7,2.23
PC064,01/29/2023 22:50 UTC,14.71,89.0,0.67,219.9,2.73
PC064,01/29/2023 23:00 UTC,14.8,89.3,0.26,209.4,2.61
PC064,01/29/2023 23:10 UTC,14.41,88.5,0.22,119.7,1.24
PC064,01/29/2023 23:20 UTC,12.75,89.1,0.0,,0.0
PC064,01/29/2023 23:30 UTC,13.66,90.1,0.0,,0.0
PC064,01/29/2023 23:40 UTC,13.34,88.7,0.0,,0.0
PC064,01/29/2023 23:50 UTC,12.91,88.7,0.0,,0.0
PC064,01/30/2023 00:00 UTC,12.85,88.8,0.0,,0.0
PC064,01/30/2023 00:10 UTC,13.32,90.0,0.02,195.6,0.87
PC064,01/30/2023 00:20 UTC,13.45,89.9,0.71,191.9,3.35
PC064,01/30/2023 00:30 UTC,11.82,89.2,1.37,89.7,2.1
PC064,01/30/2023 00:40 UTC,11.42,89.6,0.0,,0.0
PC064,01/30/2023 00:50 UTC,11.17,89.3,0.0,,0.0
PC064,01/30/2023 01:00 UTC,10.82,89.5,0.0,,0.0
PC064,01/30/2023 01:10 UTC,10.79,89.4,0.59,185.8,2.85
PC064,01/30/2023 01:20 UTC,10.55,89.6,0.02,130.6,0.75
PC064,01/30/2023 01:30 UTC,9.83,89.7,0.01,119.5,0.49
PC064,01/30/2023 01:40 UTC,9.65,89.5,0.0,,0.0
PC064,01/30/2023 01:50 UTC,9.65,89.3,0.0,,0.0
PC064,01/30/2023 02:00 UTC,9.56,89.3,0.0,,0.0
PC064,01/30/2023 02:10 UTC,9.53,89.2,0.0,,0.0
PC064,01/30/2023 02:20 UTC,9.37,89.5,0.0,,0.0
PC064,01/30/2023 02:30 UTC,9.31,89.1,0.0,,0.0
PC064,01/30/2023 02:40 UTC,9.29,89.0,0.0,,0.0
PC064,01/30/2023 02:50 UTC,9.19,88.7,0.0,,0.0
PC064,01/30/2023 03:00 UTC,9.18,88.7,0.0,,0.0
PC064,01/30/2023 03:10 UTC,9.18,88.9,0.0,,0.0
PC064,01/30/2023 03:20 UTC,9.07,88.8,0.0,,0.0
PC064,01/30/2023 03:30 UTC,8.96,88.2,0.0,,0.0
PC064,01/30/2023 03:40 UTC,8.95,88.2,0.0,,0.0
PC064,01/30/2023 03:50 UTC,8.82,88.5,0.0,,0.0
PC064,01/30/2023 04:00 UTC,8.71,88.5,0.0,,0.0
PC064,01/30/2023 04:10 UTC,8.49,88.5,0.0,,0.0
PC064,01/30/2023 04:20 UTC,8.47,88.6,0.0,,0.0
PC064,01/30/2023 04:30 UTC,8.6,88.2,0.0,,0.0
PC064,01/30/2023 04:40 UTC,8.68,88.2,0.0,,0.0
PC064,01/30/2023 04:50 UTC,8.04,87.5,0.0,,0.0
PC064,01/30/2023 05:00 UTC,7.54,87.7,0.0,,0.0
PC064,01/30/2023 05:10 UTC,7.83,88.7,0.0,,0.0
PC064,01/30/2023 05:20 UTC,8.34,89.0,0.0,,0.0
PC064,01/30/2023 05:30 UTC,8.83,88.6,0.0,,0.0
PC064,01/30/2023 05:40 UTC,8.94,88.6,0.03,349.0,1.12
PC064,01/30/2023 05:50 UTC,8.36,87.5,0.0,,0.0
PC064,01/30/2023 06:00 UTC,7.96,87.6,0.0,,0.0
PC064,01/30/2023 06:10 UTC,7.74,87.9,0.0,,0.0
PC064,01/30/2023 06:20 UTC,8.05,88.4,0.22,356.6,1.86
PC064,01/30/2023 06:30 UTC,8.13,87.9,0.0,,0.0
PC064,01/30/2023 06:40 UTC,8.24,88.2,0.16,358.9,0.99
PC064,01/30/2023 06:50 UTC,8.09,87.9,0.0,,0.25
PC064,01/30/2023 07:00 UTC,7.75,87.3,0.26,326.0,1.49
PC064,01/30/2023 07:10 UTC,7.59,88.0,1.12,350.6,3.73
PC064,01/30/2023 07:20 UTC,7.99,88.2,0.0,,0.0
PC064,01/30/2023 07:30 UTC,7.07,87.1,0.0,,0.0
PC064,01/30/2023 07:40 UTC,7.41,87.9,0.0,,0.0
PC064,01/30/2023 07:50 UTC,7.29,87.6,0.22,351.7,1.86
PC064,01/30/2023 08:00 UTC,7.52,87.3,0.0,,0.0
PC064,01/30/2023 08:10 UTC,7.6,88.3,0.09,342.1,0.87
PC064,01/30/2023 08:20 UTC,8.12,88.6,0.06,237.5,1.49
PC064,01/30/2023 08:30 UTC,7.19,87.0,0.0,,0.0
PC064,01/30/2023 08:40 UTC,6.86,87.1,0.0,,0.0
PC064,01/30/2023 08:50 UTC,6.71,87.3,0.03,335.1,0.62
PC064,01/30/2023 09:00 UTC,6.71,87.5,0.0,,0.0
PC064,01/30/2023 09:10 UTC,6.65,87.8,0.0,,0.0
PC064,01/30/2023 09:20 UTC,6.88,88.3,0.0,,0.0
PC064,01/30/2023 09:30 UTC,6.67,87.3,0.0,,0.0
PC064,01/30/2023 09:40 UTC,6.17,87.1,0.0,,0.0
PC064,01/30/2023 09:50 UTC,6.83,87.9,0.0,,0.0
PC064,01/30/2023 10:00 UTC,6.71,87.6,0.0,,0.0
PC064,01/30/2023 10:10 UTC,6.81,88.3,0.0,,0.0
PC064,01/30/2023 10:20 UTC,6.94,88.5,0.0,,0.0
PC064,01/30/2023 10:30 UTC,7.07,88.1,0.0,,0.0
PC064,01/30/2023 10:40 UTC,6.95,88.0,0.0,,0.0
PC064,01/30/2023 10:50 UTC,6.79,87.6,0.0,,0.0
PC064,01/30/2023 11:00 UTC,6.82,88.1,0.0,,0.0
PC064,01/30/2023 11:10 UTC,6.82,88.1,0.0,,0.0
PC064,01/30/2023 11:20 UTC,6.8,88.1,0.0,,0.0
PC064,01/30/2023 11:30 UTC,6.72,87.4,0.0,,0.0
PC064,01/30/2023 11:40 UTC,6.73,87.7,0.0,,0.0
PC064,01/30/2023 11:50 UTC,5.73,87.3,0.01,184.8,0.49
PC064,01/30/2023 12:00 UTC,5.24,87.5,0.0,,0.0
PC064,01/30/2023 12:10 UTC,5.17,87.4,0.0,,0.0
PC064,01/30/2023 12:20 UTC,4.9,87.6,0.0,,0.0
PC064,01/30/2023 12:30 UTC,4.72,86.8,0.0,,0.0
PC064,01/30/2023 12:40 UTC,4.79,87.0,0.0,,0.0
PC064,01/30/2023 12:50 UTC,4.77,86.8,0.0,,0.0
PC064,01/30/2023 13:00 UTC,4.44,86.9,0.0,,0.0
PC064,01/30/2023 13:10 UTC,4.24,87.3,0.0,,0.0
PC064,01/30/2023 13:20 UTC,4.35,87.9,0.0,,0.0
PC064,01/30/2023 13:30 UTC,4.47,87.2,0.0,,0.0
PC064,01/30/2023 13:40 UTC,4.94,87.4,0.0,,0.0
PC064,01/30/2023 13:50 UTC,5.48,87.1,0.07,1.1,0.75
PC064,01/30/2023 14:00 UTC,5.55,86.4,0.0,,0.0
PC064,01/30/2023 14:10 UTC,5.07,86.4,0.0,,0.0
PC064,01/30/2023 14:20 UTC,5.13,86.3,0.0,,0.0
PC064,01/30/2023 14:30 UTC,4.75,85.8,0.0,,0.0
PC064,01/30/2023 14:40 UTC,3.86,85.0,0.0,,0.0
PC064,01/30/2023 14:50 UTC,2.44,85.6,0.0,,0.0
PC064,01/30/2023 15:00 UTC,1.93,86.2,0.0,,0.0
PC064,01/30/2023 15:10 UTC,1.9,86.8,0.0,,0.0
PC064,01/30/2023 15:20 UTC,2.13,86.7,0.02,345.3,0.87
PC064,01/30/2023 15:30 UTC,2.13,85.4,0.0,,0.0
PC064,01/30/2023 15:40 UTC,1.86,85.7,0.08,359.0,0.49
PC064,01/30/2023 15:50 UTC,1.85,86.0,0.24,326.3,0.87
