Date_Time,KSLCPress,KSLCTemp,KSLCHumid,KSLCWind,KSLCCloud3,KSLCCloud1,KSLCCloud2,KSLCVis
2022-12-10 15:00:00+00:00,30.00769230769231,37.856923076923074,50.316153846153846,18.321538461538463,1603.0,1188.076923076923,1203.0,10.0
2022-12-10 16:00:00+00:00,30.009999999999998,38.61846153846154,50.03615384615385,14.783076923076923,1.0,1048.7692307692307,1403.0,10.0
2022-12-10 17:00:00+00:00,30.00615384615385,39.83692307692308,47.723076923076924,14.959999999999999,1.0,525.1538461538462,1504.0,10.0
2022-12-10 18:00:00+00:00,29.98076923076923,41.30461538461539,45.105384615384615,16.906153846153845,1.0,1030.7692307692307,1204.0,10.0
2022-12-10 19:00:00+00:00,29.949230769230773,42.75846153846154,42.99923076923077,17.172307692307694,1403.0,1035.3846153846155,1103.0,10.0
2022-12-10 20:00:00+00:00,29.923846153846153,44.558461538461536,39.88,17.87923076923077,1504.0,534.0769230769231,1203.0,10.0
2022-12-10 21:00:00+00:00,29.90692307692308,45.56923076923077,39.400769230769235,17.436923076923076,1504.0,895.6153846153846,1203.0,10.0
2022-12-10 22:00:00+00:00,29.896923076923073,46.04,38.573076923076925,15.667692307692308,1504.0,1134.076923076923,1203.0,10.0
2022-12-10 23:00:00+00:00,29.88923076923077,45.32,40.97923076923077,12.12923076923077,1704.0,779.6923076923077,1503.0,10.0
2022-12-11 00:00:00+00:00,29.88230769230769,45.043076923076924,41.55,9.917692307692308,1803.0,432.53846153846155,1303.0,10.0
2022-12-11 01:00:00+00:00,29.876153846153844,45.23692307692308,41.103846153846156,11.42153846153846,1804.0,1026.3846153846155,1303.0,10.0
2022-12-11 02:00:00+00:00,29.86076923076923,44.76615384615385,43.29769230769231,11.333076923076922,1.0,1010.7692307692307,1304.0,10.0
2022-12-11 03:00:00+00:00,29.856153846153845,44.72461538461539,43.472307692307695,11.333076923076923,1504.0,1003.6923076923077,1203.0,10.0
2022-12-11 04:00:00+00:00,29.839230769230767,46.441538461538464,36.58769230769231,16.641538461538463,1.0,1164.6923076923076,1304.0,10.0
2022-12-11 05:00:00+00:00,29.833076923076923,45.27846153846154,40.96307692307692,10.447692307692307,1404.0,999.8461538461538,1028.0,10.0
2022-12-11 06:00:00+00:00,29.836923076923078,46.52461538461538,36.70076923076923,11.863846153846152,1.0,992.3846153846154,1404.0,10.0
2022-12-11 07:00:00+00:00,29.818461538461538,46.78769230769231,36.87,12.836923076923076,1.0,988.4615384615385,1504.0,10.0
2022-12-11 08:00:00+00:00,29.785384615384615,46.815384615384616,36.23923076923077,9.74,1403.0,999.9230769230769,1153.5,10.0
2022-12-11 09:00:00+00:00,29.774615384615384,47.45230769230769,35.89692307692307,9.296153846153846,1003.0,915.3076923076923,1045.857142857143,10.0
2022-12-11 10:00:00+00:00,29.73384615384615,49.058461538461536,31.677692307692308,14.251538461538463,1.0,1026.1538461538462,1203.5,10.0
2022-12-11 11:00:00+00:00,29.716923076923077,47.52153846153846,32.87923076923077,9.736153846153847,1.0,1081.3846153846155,1278.75,10.0
2022-12-11 12:00:00+00:00,29.714615384615385,47.61846153846154,31.93846153846154,9.295384615384616,1804.0,984.1538461538462,1203.25,10.0
2022-12-11 13:00:00+00:00,29.718461538461536,48.50461538461539,30.395384615384614,16.552307692307693,1903.0,981.0,1327.75,10.0
2022-12-11 14:00:00+00:00,29.72923076923077,47.86769230769231,31.903076923076924,15.225384615384616,1.0,992.3846153846154,1174.857142857143,10.0
2022-12-11 15:00:00+00:00,29.736923076923077,47.03692307692308,32.82923076923077,16.021538461538462,1.0,875.8461538461538,1028.375,10.0
2022-12-11 16:00:00+00:00,29.74076923076923,48.11692307692307,30.83076923076923,16.463846153846156,1003.0,791.4615384615385,970.0,10.0
2022-12-11 17:00:00+00:00,29.73076923076923,48.71230769230769,32.93769230769231,14.340769230769231,2003.0,834.3846153846154,1103.75,10.0
2022-12-11 18:00:00+00:00,29.68769230769231,49.41846153846154,32.44769230769231,14.783076923076923,1603.0,941.4615384615385,1153.0,10.0
2022-12-11 19:00:00+00:00,29.64,50.803076923076915,30.172307692307694,19.385384615384616,2003.0,880.7692307692307,1027.75,10.0
2022-12-11 20:00:00+00:00,29.607692307692307,50.44307692307692,33.30769230769231,20.004615384615384,1203.0,887.3846153846154,853.0,10.0
2022-12-11 21:00:00+00:00,29.596153846153847,49.51538461538462,35.99769230769231,20.358461538461537,1113.4,524.3076923076923,727.8333333333334,10.0
