Date_Time,SnowGain,AGDTemp,AGDHumid,AGDWindSpeed,AGDWindDir,AGDWindGust
2023-02-12 15:00:00+00:00,0.0,25.070000000000004,29.834999999999997,2.3783333333333334,69.55,5.99
2023-02-12 16:00:00+00:00,0.0,31.758333333333336,27.491666666666664,1.8466666666666667,84.5,5.04
2023-02-12 17:00:00+00:00,0.0,37.895,22.901666666666667,0.36833333333333335,114.3,3.43
2023-02-12 18:00:00+00:00,0.0,36.025,18.790000000000003,7.358333333333333,110.3,13.66
2023-02-12 19:00:00+00:00,0.0,33.041666666666664,33.72166666666667,6.9366666666666665,264.85,12.7
2023-02-12 20:00:00+00:00,0.0,35.78333333333333,24.465,2.8266666666666667,264.05,10.08
2023-02-12 21:00:00+00:00,0.0,36.75,16.69333333333333,7.296666666666667,91.69999999999999,14.6
2023-02-12 22:00:00+00:00,0.0,37.15833333333333,14.895000000000001,6.715,95.5,15.42
2023-02-12 23:00:00+00:00,0.0,37.913333333333334,23.583333333333332,0.8666666666666666,90.85,4.89
2023-02-13 00:00:00+00:00,0.0,32.40833333333333,38.22833333333333,1.6766666666666667,250.1,5.7
2023-02-13 01:00:00+00:00,0.0,26.084999999999997,43.175000000000004,4.16,55.82,10.96
2023-02-13 02:00:00+00:00,0.0,26.794999999999998,35.223333333333336,6.298333333333333,54.705,11.54
2023-02-13 03:00:00+00:00,0.0,24.846666666666668,33.318333333333335,3.778333333333333,53.325,7.74
2023-02-13 04:00:00+00:00,0.0,24.436666666666667,30.855,4.783333333333333,49.145,8.55
2023-02-13 05:00:00+00:00,0.0,25.316666666666666,26.361666666666665,4.736666666666667,58.56,8.84
2023-02-13 06:00:00+00:00,0.0,24.951666666666668,27.23,5.358333333333333,60.980000000000004,10.81
2023-02-13 07:00:00+00:00,0.0,24.605,30.25,4.07,68.075,8.62
2023-02-13 08:00:00+00:00,0.0,24.215,30.456666666666667,3.8066666666666666,68.26499999999999,8.48
2023-02-13 09:00:00+00:00,0.0,23.848333333333333,30.476666666666663,4.066666666666666,59.545,8.04
2023-02-13 10:00:00+00:00,0.0,25.286666666666665,28.001666666666665,5.566666666666666,50.14,9.42
2023-02-13 11:00:00+00:00,0.0,24.959999999999997,26.47666666666667,4.0633333333333335,57.445,8.11
2023-02-13 12:00:00+00:00,0.0,23.655,27.400000000000002,4.085,64.28,8.11
2023-02-13 13:00:00+00:00,0.0,23.145,31.326666666666668,4.401666666666666,60.625,8.84
2023-02-13 14:00:00+00:00,0.0,23.125,33.82333333333333,4.648333333333333,55.325,9.27
2023-02-13 15:00:00+00:00,0.0,26.736666666666665,28.956666666666667,4.6000000000000005,74.555,8.26
2023-02-13 16:00:00+00:00,0.0,31.811666666666667,28.155,2.018333333333333,86.35,6.28
2023-02-13 17:00:00+00:00,0.0,39.37,20.668333333333333,0.43999999999999995,88.2,4.75
2023-02-13 18:00:00+00:00,0.0,38.35,18.763333333333332,7.473333333333333,244.7,16.51
2023-02-13 19:00:00+00:00,0.0,36.82833333333333,27.095,11.263333333333334,259.20000000000005,17.76
2023-02-13 20:00:00+00:00,0.0,37.70166666666667,27.433333333333334,9.25,253.55,13.59
2023-02-13 21:00:00+00:00,0.0,36.54333333333333,30.7,8.196666666666667,259.6,14.32
2023-02-13 22:00:00+00:00,0.0,35.67,25.671666666666667,10.931666666666667,243.64999999999998,17.46
2023-02-13 23:00:00+00:00,0.0,34.115,25.876666666666665,9.473333333333334,244.95,18.34
2023-02-14 00:00:00+00:00,0.0,28.974999999999998,37.31666666666667,5.048333333333333,278.54999999999995,11.98
2023-02-14 01:00:00+00:00,0.0,24.941666666666666,41.89333333333334,2.856666666666667,44.885,6.35
