Date_Time,KPVUPress,KPVUTemp,KPVUHumid,KPVUWind,KPVUCloud3,KPVUCloud1,KPVUCloud2,KPVUVis
2023-01-20 11:00:00+00:00,30.086923076923078,28.37230769230769,76.83692307692307,9.21,1.0,588.8461538461538,704.0,10.0
2023-01-20 12:00:00+00:00,30.09307692307692,26.558461538461536,74.33384615384615,8.766923076923076,1.0,469.38461538461536,853.0,10.0
2023-01-20 13:00:00+00:00,30.104615384615386,26.060000000000002,70.4423076923077,7.17076923076923,1.0,462.15384615384613,934.125,10.0
2023-01-20 14:00:00+00:00,30.116923076923076,25.298461538461538,72.05461538461539,6.286153846153846,1.0,623.6153846153846,702.0,10.0
2023-01-20 15:00:00+00:00,30.13153846153846,25.52,75.24692307692308,4.423846153846154,1.0,311.0,702.0,10.0
2023-01-20 16:00:00+00:00,30.151538461538458,29.63230769230769,68.97538461538463,6.373076923076923,2003.0,63.30769230769231,702.0,10.0
2023-01-20 17:00:00+00:00,30.172307692307694,29.978461538461538,60.67692307692308,10.094615384615384,2003.0,32.15384615384615,702.0,10.0
2023-01-20 18:00:00+00:00,30.171538461538464,32.567692307692305,55.54692307692308,7.350769230769231,1.0,1.0,1.0,10.0
2023-01-20 19:00:00+00:00,30.160769230769233,33.606153846153845,51.926153846153845,9.298461538461538,1.0,1.0,1.0,10.0
2023-01-20 20:00:00+00:00,30.16,34.035384615384615,50.88999999999999,8.147692307692308,2003.0,309.46153846153845,802.0,10.0
2023-01-20 21:00:00+00:00,30.165384615384617,32.96923076923077,53.71384615384615,3.1853846153846153,1.0,371.84615384615387,1.0,10.0
2023-01-20 22:00:00+00:00,30.179230769230767,32.0,56.76615384615385,0.8853846153846153,1.0,363.9230769230769,1.0,10.0
2023-01-20 23:00:00+00:00,30.194615384615386,32.0,58.12307692307692,3.980769230769231,1.0,377.84615384615387,1.0,10.0
2023-01-21 00:00:00+00:00,30.218461538461536,30.670769230769228,62.44923076923077,4.6,1.0,411.6923076923077,1.0,10.0
